Span	12800 Hz			Span	12800 Hz			
7.110000000e+002	1.050720364e-001	1.606027037e-002		7.110000000e+002	-2.792895456e-001	1.373429439e-001		
7.120000000e+002	1.187806800e-001	2.471258119e-002		7.120000000e+002	-3.583714665e-001	1.852463302e-001		
7.130000000e+002	1.279106140e-001	6.886871904e-002		7.130000000e+002	-4.785527838e-001	1.732995065e-001		
7.140000000e+002	1.948328614e-001	1.023945212e-001		7.140000000e+002	-6.136890205e-001	2.384449460e-001		
7.150000000e+002	2.997198999e-001	1.333872676e-001		7.150000000e+002	-7.234939417e-001	2.056246813e-001		
7.160000000e+002	4.153172076e-001	3.287124634e-002		7.160000000e+002	-9.484191339e-001	2.700316870e-001		
7.170000000e+002	4.397392273e-001	-2.395878546e-002		7.170000000e+002	-1.109302500e+000	2.594623622e-001		
7.180000000e+002	5.060163140e-001	-1.065716520e-001		7.180000000e+002	-1.343391608e+000	5.076891176e-001		
7.190000000e+002	4.967285395e-001	-1.453579068e-001		7.190000000e+002	-1.463750948e+000	6.305825069e-001		
7.200000000e+002	6.137585640e-001	-3.005882800e-001		7.200000000e+002	-1.859224869e+000	1.171479701e+000		
7.210000000e+002	6.103767157e-001	-7.525215745e-001		7.210000000e+002	-1.937773943e+000	2.579593007e+000		
7.220000000e+002	-5.955279246e-002	-1.072930694e+000		7.220000000e+002	4.606211501e-002	3.489473516e+000		
7.230000000e+002	-4.715073109e-001	-8.018779159e-001		7.230000000e+002	1.351551387e+000	2.717521176e+000		
7.240000000e+002	-6.272159219e-001	-5.497121811e-001		7.240000000e+002	1.812539836e+000	1.853928370e+000		
7.250000000e+002	-5.435964465e-001	-3.062256277e-001		7.250000000e+002	1.533204862e+000	1.081812947e+000		
7.260000000e+002	-4.478562474e-001	-1.958101541e-001		7.260000000e+002	1.250960577e+000	7.744130318e-001		
7.270000000e+002	-4.083707929e-001	-1.381478310e-001		7.270000000e+002	1.094006220e+000	5.199211880e-001		
7.280000000e+002	-3.563564122e-001	-8.695217967e-002		7.280000000e+002	8.556861974e-001	3.771087541e-001		
7.290000000e+002	-3.183021545e-001	-7.035177946e-002		7.290000000e+002	7.266152155e-001	3.078234383e-001		
7.300000000e+002	-2.796141803e-001	-5.511207134e-002		7.300000000e+002	5.738744216e-001	2.420967283e-001		
7.310000000e+002	-2.639807463e-001	-3.430671990e-002		7.310000000e+002	5.002500171e-001	2.163813636e-001		
7.320000000e+002	-2.475767434e-001	-3.315678984e-002		7.320000000e+002	3.903424393e-001	2.029532153e-001		
7.330000000e+002	-2.382443696e-001	-2.788580582e-002		7.330000000e+002	3.187884114e-001	1.689073542e-001		
7.340000000e+002	-2.154459953e-001	-1.603704691e-002		7.340000000e+002	2.500782286e-001	1.554994815e-001		
7.350000000e+002	-2.147245556e-001	-5.727525335e-003		7.350000000e+002	1.866875603e-001	1.227225262e-001		
7.360000000e+002	-2.120737731e-001	3.077133326e-003		7.360000000e+002	1.272823814e-001	1.253627750e-001		
7.370000000e+002	-2.000233531e-001	9.990350343e-003		7.370000000e+002	5.284884340e-002	1.131767540e-001		
7.380000000e+002	-2.019992918e-001	7.873095572e-003		7.380000000e+002	5.362525972e-003	1.083750802e-001		
7.390000000e+002	-2.146274745e-001	2.625422925e-002		7.390000000e+002	-1.572833670e-002	9.245772715e-002		
7.400000000e+002	-2.135034800e-001	3.884745389e-002		7.400000000e+002	-5.578118423e-002	1.108437079e-001		
7.410000000e+002	-2.119688690e-001	6.910779327e-002		7.410000000e+002	-1.268079597e-001	1.134256142e-001		
7.420000000e+002	-2.167656869e-001	1.196212023e-001		7.420000000e+002	-1.637955094e-001	1.229626459e-001		
7.430000000e+002	-1.612560153e-001	1.892557889e-001		7.430000000e+002	-2.172953001e-001	1.163673941e-001		
7.440000000e+002	-5.848857760e-002	1.770211458e-001		7.440000000e+002	-2.245489610e-001	1.334922415e-001		
7.450000000e+002	7.889111293e-004	1.452005655e-001		7.450000000e+002	-2.920721808e-001	1.016050015e-001		
7.460000000e+002	3.184334189e-002	5.373450741e-002		7.460000000e+002	-3.613904856e-001	1.532849656e-001		
7.470000000e+002	3.924065270e-003	1.095064450e-002		7.470000000e+002	-3.728474434e-001	1.750127950e-001		
7.480000000e+002	1.861307211e-002	-1.544851530e-002		7.480000000e+002	-4.656920236e-001	2.130335510e-001		
7.490000000e+002	-1.735948026e-002	-5.528074875e-002		7.490000000e+002	-4.964055071e-001	2.965605052e-001		
7.500000000e+002	-2.633042075e-002	-6.775131077e-002		7.500000000e+002	-5.426170770e-001	4.075609563e-001		
7.510000000e+002	-7.174095511e-002	-1.163819209e-001		7.510000000e+002	-4.989818604e-001	6.052061101e-001		
7.520000000e+002	-1.241348758e-001	-1.076113880e-001		7.520000000e+002	-3.477662302e-001	6.421333170e-001		
7.530000000e+002	-1.797941625e-001	-9.159093350e-002		7.530000000e+002	-1.153775702e-001	6.645926938e-001		
7.540000000e+002	-2.034305930e-001	-4.226725921e-002		7.540000000e+002	-1.378876520e-002	4.967083259e-001		
7.550000000e+002	-1.948211491e-001	6.151002599e-004		7.550000000e+002	-1.425055234e-002	3.711735919e-001		
7.560000000e+002	-1.931024194e-001	1.057320926e-002		7.560000000e+002	-5.064133712e-002	2.824867342e-001		
7.570000000e+002	-1.784961969e-001	2.047119848e-002		7.570000000e+002	-8.472622871e-002	2.285317288e-001		
7.580000000e+002	-1.695220917e-001	2.804446034e-002		7.580000000e+002	-1.398427979e-001	1.796631415e-001		
7.590000000e+002	-1.582843959e-001	3.551302850e-002		7.590000000e+002	-1.686012474e-001	1.592523495e-001		
7.600000000e+002	-1.664333940e-001	4.313355684e-002		7.600000000e+002	-1.941409633e-001	1.351617639e-001		
7.610000000e+002	-1.575616747e-001	3.899493068e-002		7.610000000e+002	-2.524701287e-001	1.388279765e-001		
7.620000000e+002	-1.539728492e-001	4.985694587e-002		7.620000000e+002	-2.871686815e-001	1.019592949e-001		
7.630000000e+002	-1.584878564e-001	4.606556520e-002		7.630000000e+002	-2.916067370e-001	1.293878932e-001		
7.640000000e+002	-1.481841058e-001	4.499266297e-002		7.640000000e+002	-3.260928526e-001	9.439429384e-002		
7.650000000e+002	-1.507618725e-001	5.283031985e-002		7.650000000e+002	-3.634825625e-001	9.483539780e-002		
7.660000000e+002	-1.328760386e-001	5.322523788e-002		7.660000000e+002	-3.800030873e-001	9.890561551e-002		
7.670000000e+002	-1.329849213e-001	6.721770763e-002		7.670000000e+002	-3.988806967e-001	9.406057750e-002		
7.680000000e+002	-1.413649768e-001	4.888250306e-002		7.680000000e+002	-4.323647774e-001	1.011966399e-001		
7.690000000e+002	-1.367489547e-001	5.685410276e-002		7.690000000e+002	-4.481450783e-001	8.594328549e-002		
7.700000000e+002	-1.373070627e-001	5.824628100e-002		7.700000000e+002	-4.657112763e-001	8.865906552e-002		
7.710000000e+002	-1.478885710e-001	6.009320915e-002		7.710000000e+002	-4.809837373e-001	6.733604034e-002		
7.720000000e+002	-1.425232440e-001	6.867840141e-002		7.720000000e+002	-5.232665164e-001	6.386564255e-002		
7.730000000e+002	-1.427596509e-001	5.612112954e-002		7.730000000e+002	-5.268808710e-001	9.048289254e-002		
7.740000000e+002	-1.410081834e-001	7.210610062e-002		7.740000000e+002	-5.680513780e-001	7.484850290e-002		
7.750000000e+002	-1.499739140e-001	6.309971958e-002		7.750000000e+002	-5.723212739e-001	6.654321860e-002		
7.760000000e+002	-1.584910303e-001	6.912140548e-002		7.760000000e+002	-6.175410928e-001	8.891969835e-002		
7.770000000e+002	-1.419306248e-001	7.494485378e-002		7.770000000e+002	-6.325964770e-001	8.296795034e-002		
7.780000000e+002	-1.395190358e-001	6.449536979e-002		7.780000000e+002	-6.414841324e-001	1.019809770e-001		
7.790000000e+002	-1.539701521e-001	6.759779155e-002		7.790000000e+002	-6.672913583e-001	7.151714369e-002		
7.800000000e+002	-1.515311450e-001	6.656987965e-002		7.800000000e+002	-6.871721168e-001	8.193065231e-002		
7.810000000e+002	-1.513377130e-001	6.785180420e-002		7.810000000e+002	-6.956942998e-001	7.153222709e-002		
7.820000000e+002	-1.579585522e-001	8.774878085e-002		7.820000000e+002	-7.378920310e-001	9.296750330e-002		
7.830000000e+002	-1.670368612e-001	8.414456993e-002		7.830000000e+002	-7.477576646e-001	8.044312630e-002		
7.840000000e+002	-1.689976603e-001	8.341071755e-002		7.840000000e+002	-7.691023581e-001	7.873709870e-002		
7.850000000e+002	-1.689428240e-001	8.767880499e-002		7.850000000e+002	-7.857725571e-001	1.001018030e-001		
7.860000000e+002	-1.876350492e-001	7.876298577e-002		7.860000000e+002	-7.999220054e-001	9.289717801e-002		
7.870000000e+002	-1.805303991e-001	1.035011485e-001		7.870000000e+002	-8.646321588e-001	1.327407838e-001		
7.880000000e+002	-1.930426061e-001	1.084770039e-001		7.880000000e+002	-8.700865518e-001	1.114258826e-001		
7.890000000e+002	-1.909914911e-001	1.131409928e-001		7.890000000e+002	-9.071735889e-001	1.023685515e-001		
7.900000000e+002	-1.859085709e-001	1.212773174e-001		7.900000000e+002	-9.195688870e-001	1.382564602e-001		
7.910000000e+002	-2.127536833e-001	1.205344498e-001		7.910000000e+002	-9.420109474e-001	1.072539215e-001		
7.920000000e+002	-2.064527273e-001	1.314018071e-001		7.920000000e+002	-9.653324209e-001	1.193943773e-001		
7.930000000e+002	-2.102184892e-001	1.556629390e-001		7.930000000e+002	-9.933117302e-001	1.544292585e-001		
7.940000000e+002	-2.233399898e-001	1.768609285e-001		7.940000000e+002	-1.012007371e+000	1.557894227e-001		
7.950000000e+002	-2.202349603e-001	1.896766424e-001		7.950000000e+002	-1.056382665e+000	1.510849074e-001		
7.960000000e+002	-2.159358114e-001	2.050797492e-001		7.960000000e+002	-1.060877419e+000	1.887516897e-001		
7.970000000e+002	-2.523018122e-001	2.251273841e-001		7.970000000e+002	-1.118708261e+000	1.820712256e-001		
7.980000000e+002	-2.448444217e-001	2.588130832e-001		7.980000000e+002	-1.159160245e+000	2.010065565e-001		
7.990000000e+002	-2.088350207e-001	2.782457769e-001		7.990000000e+002	-1.174504383e+000	2.817300341e-001		
8.000000000e+002	-2.244734764e-001	3.135660887e-001		8.000000000e+002	-1.184747618e+000	2.608363539e-001		
8.010000000e+002	-2.040394843e-001	3.511866927e-001		8.010000000e+002	-1.202127791e+000	3.456661892e-001		
8.020000000e+002	-1.635838002e-001	3.796892762e-001		8.020000000e+002	-1.221462314e+000	3.306629370e-001		
8.030000000e+002	-1.084679738e-001	4.629418254e-001		8.030000000e+002	-1.246021951e+000	3.993060094e-001		
8.040000000e+002	-2.014928497e-002	4.524174333e-001		8.040000000e+002	-1.197193769e+000	3.833925836e-001		
8.050000000e+002	4.352191091e-002	4.541101754e-001		8.050000000e+002	-1.170143338e+000	4.124693328e-001		
8.060000000e+002	1.261446923e-001	4.049763381e-001		8.060000000e+002	-1.182861365e+000	3.901794307e-001		
8.070000000e+002	1.952150315e-001	3.025385141e-001		8.070000000e+002	-1.160234815e+000	3.322392464e-001		
8.080000000e+002	1.663562804e-001	2.085594684e-001		8.080000000e+002	-1.228799452e+000	2.549284451e-001		
8.090000000e+002	1.576240808e-001	1.694409251e-001		8.090000000e+002	-1.264662208e+000	2.430499922e-001		
8.100000000e+002	1.222998649e-001	1.061931103e-001		8.100000000e+002	-1.354134974e+000	1.900127592e-001		
8.110000000e+002	8.840880543e-002	1.073592082e-001		8.110000000e+002	-1.433982710e+000	2.167227609e-001		
8.120000000e+002	4.112218320e-002	9.401584417e-002		8.120000000e+002	-1.610893082e+000	2.390138502e-001		
8.130000000e+002	-1.205983013e-002	1.054152250e-001		8.130000000e+002	-1.686760516e+000	3.007469971e-001		
8.140000000e+002	-2.967061009e-003	1.268198192e-001		8.140000000e+002	-1.859546064e+000	3.272738060e-001		
8.150000000e+002	1.166089345e-002	9.624172747e-002		8.150000000e+002	-2.056214445e+000	4.415596355e-001		
8.160000000e+002	-1.491406234e-003	6.369925290e-002		8.160000000e+002	-2.133551951e+000	6.394121484e-001		
8.170000000e+002	-1.206677705e-001	-3.243452683e-002		8.170000000e+002	-2.255401969e+000	8.252835334e-001		
8.180000000e+002	-3.218118250e-001	-2.414741181e-002		8.180000000e+002	-2.459520228e+000	1.137211594e+000		
8.190000000e+002	-4.541600645e-001	2.460146248e-001		8.190000000e+002	-2.410018092e+000	1.643657726e+000		
8.200000000e+002	-5.388162136e-001	4.901139736e-001		8.200000000e+002	-2.306870290e+000	2.179206180e+000		
8.210000000e+002	-3.657392859e-001	8.310129046e-001		8.210000000e+002	-1.656111111e+000	2.878226409e+000		
8.220000000e+002	-3.243732825e-002	1.035705566e+000		8.220000000e+002	-5.941140766e-001	3.072567078e+000		
8.230000000e+002	4.433659613e-001	8.400721550e-001		8.230000000e+002	3.140624423e-001	2.116877880e+000		
8.240000000e+002	5.618044138e-001	5.680539012e-001		8.240000000e+002	3.224910653e-001	1.321715198e+000		
8.250000000e+002	5.195059776e-001	4.288080633e-001		8.250000000e+002	1.438190902e-001	8.684989172e-001		
8.260000000e+002	4.941358864e-001	3.023584783e-001		8.260000000e+002	-1.219263800e-001	5.709728549e-001		
8.270000000e+002	4.956375659e-001	2.134576291e-001		8.270000000e+002	-4.017984473e-001	3.229304796e-001		
8.280000000e+002	4.671805203e-001	1.525157392e-001		8.280000000e+002	-6.296494638e-001	3.418494439e-001		
8.290000000e+002	4.423055649e-001	1.341068447e-001		8.290000000e+002	-8.045073605e-001	2.830937054e-001		
8.300000000e+002	4.282563925e-001	6.628580391e-002		8.300000000e+002	-9.264827580e-001	2.372878850e-001		
8.310000000e+002	4.095596671e-001	7.901705801e-003		8.310000000e+002	-1.126406999e+000	1.943432809e-001		
8.320000000e+002	3.358751833e-001	3.205451369e-002		8.320000000e+002	-1.255601534e+000	2.673025360e-001		
8.330000000e+002	3.357861638e-001	6.746978033e-003		8.330000000e+002	-1.392711373e+000	2.294130234e-001		
8.340000000e+002	3.317072988e-001	-4.815379623e-003		8.340000000e+002	-1.465556829e+000	2.942894550e-001		
8.350000000e+002	3.384590745e-001	-4.121985659e-002		8.350000000e+002	-1.638373648e+000	2.642932712e-001		
8.360000000e+002	2.834258676e-001	-2.659347095e-002		8.360000000e+002	-1.751455983e+000	3.033207748e-001		
8.370000000e+002	2.996625900e-001	-4.240996391e-002		8.370000000e+002	-1.868403616e+000	3.134079970e-001		
8.380000000e+002	3.220945299e-001	-4.719261080e-002		8.380000000e+002	-2.079424932e+000	2.524280979e-001		
8.390000000e+002	3.164693117e-001	-7.618097216e-002		8.390000000e+002	-2.247790325e+000	3.369537077e-001		
8.400000000e+002	3.103470802e-001	-1.153379232e-001		8.400000000e+002	-2.399645313e+000	4.304466323e-001		
8.410000000e+002	3.195149899e-001	-7.247369736e-002		8.410000000e+002	-2.630964882e+000	4.081577532e-001		
8.420000000e+002	3.355187774e-001	-1.301546395e-001		8.420000000e+002	-2.961860970e+000	5.551809001e-001		
8.430000000e+002	3.540033996e-001	-1.190139800e-001		8.430000000e+002	-3.226330822e+000	5.971867620e-001		
8.440000000e+002	3.520747423e-001	-1.684018821e-001		8.440000000e+002	-3.096854255e+000	7.757103781e-001		
8.450000000e+002	4.503260553e-001	-2.595885098e-001		8.450000000e+002	-3.612400808e+000	1.034268010e+000		
8.460000000e+002	4.613367021e-001	-4.332555234e-001		8.460000000e+002	-3.911351606e+000	1.262481503e+000		
8.470000000e+002	4.290373325e-001	-6.914914846e-001		8.470000000e+002	-4.290715664e+000	1.328626000e+000		
8.480000000e+002	1.295794994e-001	-8.082265258e-001		8.480000000e+002	-4.290926092e+000	2.180259634e+000		
8.490000000e+002	-8.940146863e-002	-7.489783764e-001		8.490000000e+002	-4.949634916e+000	2.581446233e+000		
8.500000000e+002	-2.290156484e-001	-5.101917386e-001		8.500000000e+002	-5.157424264e+000	3.696657008e+000		
8.510000000e+002	-3.082473278e-001	-3.710638285e-001		8.510000000e+002	-4.893495388e+000	4.995913852e+000		
8.520000000e+002	-3.116817772e-001	-1.884388924e-001		8.520000000e+002	-4.146219808e+000	6.542689705e+000		
8.530000000e+002	-2.130364329e-001	-1.648976654e-001		8.530000000e+002	-2.614797883e+000	7.599298945e+000		
8.540000000e+002	-3.158714473e-001	-2.782751918e-001		8.540000000e+002	1.424916483e+000	8.094301307e+000		
8.550000000e+002	-2.896804810e-001	-2.791541517e-001		8.550000000e+002	1.763454464e+000	7.454547944e+000		
8.560000000e+002	-4.694597125e-001	-2.680441141e-001		8.560000000e+002	4.579760570e+000	6.752429018e+000		
8.570000000e+002	-4.086429179e-001	-1.408315897e-001		8.570000000e+002	4.709024079e+000	4.817838966e+000		
8.580000000e+002	-4.615650773e-001	-8.189342171e-002		8.580000000e+002	5.231598338e+000	4.093127100e+000		
8.590000000e+002	-4.971030951e-001	-4.050268233e-002		8.590000000e+002	4.873656715e+000	2.657091841e+000		
8.600000000e+002	-4.030122757e-001	-5.287660286e-002		8.600000000e+002	4.116398377e+000	2.175359880e+000		
8.610000000e+002	-4.670613408e-001	-3.229615837e-002		8.610000000e+002	4.185361147e+000	1.929631553e+000		
8.620000000e+002	-4.287893474e-001	2.957106754e-002		8.620000000e+002	3.591759294e+000	1.482565831e+000		
8.630000000e+002	-3.846904337e-001	5.349294841e-002		8.630000000e+002	3.171126236e+000	1.183525163e+000		
8.640000000e+002	-3.756905794e-001	7.886003703e-002		8.640000000e+002	2.915840685e+000	9.825304432e-001		
8.650000000e+002	-3.624833524e-001	8.550468087e-002		8.650000000e+002	2.725242710e+000	8.437628277e-001		
8.660000000e+002	-2.980210781e-001	1.227665395e-001		8.660000000e+002	2.551666304e+000	7.092842876e-001		
8.670000000e+002	-2.812654972e-001	1.133069471e-001		8.670000000e+002	2.274349831e+000	5.975181859e-001		
8.680000000e+002	-2.521629632e-001	9.054737538e-002		8.680000000e+002	2.109479294e+000	5.354636981e-001		
8.690000000e+002	-2.335889637e-001	7.114712894e-002		8.690000000e+002	1.933101421e+000	4.462639407e-001		
8.700000000e+002	-2.346079946e-001	6.297743320e-002		8.700000000e+002	1.849684449e+000	4.340332221e-001		
8.710000000e+002	-2.315121442e-001	4.196679592e-002		8.710000000e+002	1.681679267e+000	3.638012000e-001		
8.720000000e+002	-2.317210883e-001	2.706260234e-002		8.720000000e+002	1.553972487e+000	3.363049250e-001		
8.730000000e+002	-2.452699840e-001	2.567461133e-002		8.730000000e+002	1.456824948e+000	3.154887853e-001		
8.740000000e+002	-2.433247864e-001	2.031684853e-002		8.740000000e+002	1.369306824e+000	2.619804459e-001		
8.750000000e+002	-2.552563846e-001	1.428256556e-002		8.750000000e+002	1.257347501e+000	2.585744004e-001		
8.760000000e+002	-2.623411417e-001	1.510757115e-002		8.760000000e+002	1.180022196e+000	2.357082146e-001		
8.770000000e+002	-2.799514532e-001	9.404263459e-003		8.770000000e+002	1.098278929e+000	2.154150210e-001		
8.780000000e+002	-2.753277123e-001	1.110064099e-003		8.780000000e+002	1.027581956e+000	2.055991998e-001		
8.790000000e+002	-2.811726034e-001	1.286190189e-002		8.790000000e+002	9.699904028e-001	2.039216585e-001		
8.800000000e+002	-3.070546389e-001	-1.108149416e-003		8.800000000e+002	9.037319240e-001	1.789326901e-001		
8.810000000e+002	-3.130318820e-001	-4.337234132e-004		8.810000000e+002	8.267873621e-001	1.656296660e-001		
8.820000000e+002	-3.261872232e-001	1.473560743e-002		8.820000000e+002	7.955739663e-001	1.643981332e-001		
